Name,lat,lon
Le Pin-en-Mauges,47.25357,-0.89917
Le Malzieu-Ville,44.8556,3.33013
Le Luc,43.39453,6.31253
Le Haillan,44.87161,-0.67691
Le Blanc-Mesnil,48.93872,2.46138
La Voulte-sur-Rhône,44.79958,4.77925
Lavans-lès-Saint-Claude,46.38484,5.78172
Lautenbachzell,47.94124,7.14643
Laure-Minervois,43.27136,2.52008
La Séauve-sur-Semène,45.29554,4.25023
La Roche-Vineuse,46.34524,4.72023
Larajasse,45.61399,4.50113
Langres,47.86263,5.33308
Landeronde,46.65794,-1.57117
La Mulatière,45.72818,4.81213
La Glacerie,49.60517,-1.58185
La Force,44.86872,0.3753
La Ferrière-aux-Étangs,48.66227,-0.51955
Bagard,44.07281,4.05137
Azay-le-Brûlé,46.40117,-0.24711
Ayguemorte-les-Graves,44.71091,-0.47645
Auzeville-Tolosane,43.52822,1.48321
Aumont-Aubrac,44.72237,3.28385
Augy,47.7664,3.61051
Aubry-du-Hainaut,50.36667,3.46667
Athies-sous-Laon,49.57369,3.68417
Arthaz-Pont-Notre-Dame,46.15941,6.26598
Arcueil,48.79993,2.33256
Arcangues,43.43684,-1.52138
Arbus,43.33314,-0.50562
Antonne,45.2126,0.82983
Antigny,46.61989,-0.7692
Antibes,43.58127,7.12487
Anthy-sur-Léman,46.35534,6.42735
Anizy-le-Château,49.50678,3.45119
Andernos-les-Bains,44.74572,-1.10355
Amnéville,49.25671,6.13414
Amfreville-la-Mi-Voie,49.40755,1.13871
Alfortville,48.80575,2.4204
Alès,44.12489,4.08082
Aimargues,43.68536,4.20774
Aiffres,46.28873,-0.41466
Agde,43.31083,3.47583
Acigné,48.13538,-1.5337
Ablon-sur-Seine,48.72732,2.42686
La Villette,43.31181,5.37391
Palais de Justice,43.28657,5.37603
Le Pharo,43.2914,5.35829
Périer,43.27755,5.37925
Les Trois-Lucs,43.31371,5.46248
Saint-Barthélémy,43.33105,5.40241
La Coquille,45.54216,0.97627
La Chapelle-Saint-Luc,48.31734,4.03988
La Chapelle-du-Genêt,47.18203,-1.01857
La Boissière-des-Landes,46.56436,-1.45948
Kernilis,48.57128,-4.41952
Juillan,43.20072,0.02326
Jougne,46.76291,6.38838
Jenlain,50.31164,3.62872
Issoire,45.54422,3.24901
Houdemont,48.64407,6.17579
Hinges,50.56674,2.6216
Heuringhem,50.69638,2.28333
Henvic,48.63244,-3.92727
Haveluy,50.35289,3.40389
Hautefort,45.25915,1.14839
Hangenbieten,48.55985,7.61464
Guiclan,48.55065,-3.96177
Gros-Réderching,49.06835,7.21914
Grignols,44.38788,-0.04382
Gièvres,47.27847,1.66943
Genech,50.53122,3.21651
Gargas,43.90196,5.35814
Ganges,43.93419,3.70797
Fuveau,43.45578,5.56149
Froideconche,47.82121,6.41523
Frévent,50.27608,2.28725
Francheleins,46.0744,4.8092
Foucarmont,49.84682,1.56899
Fontaines,46.84905,4.77036
Flassans-sur-Issole,43.36856,6.22154
Figeac,44.60894,2.03155
Fellering,47.89659,6.98552
Falaise,48.89217,-0.19527
Eyzin-Pinet,45.47377,4.99845
Évenos,43.16365,5.84628
Étival-Clairefontaine,48.36519,6.86118
Équihen-Plage,50.67557,1.57225
Épehy,50.0,3.13333
Emmerin,50.59475,3.00124
Écaillon,50.35034,3.21664
Durrenbach,48.89681,7.76769
Dirac,45.6043,0.24755
Denicé,46.00158,4.64555
Crouy-en-Thelle,49.21487,2.32146
Crissey,46.81652,4.88185
Craon,47.84811,-0.95002
Coulombs,48.65253,1.54646
Coulogne,50.92463,1.88137
Corps-Nuds,47.97812,-1.58727
Coron,47.12763,-0.64703
Corneilhan,43.39962,3.19238
Conquereuil,47.62486,-1.75112
Coincy,49.16036,3.42202
Cognac-la-Forêt,45.83328,1.00989
Clisson,47.0871,-1.28297
Clary,50.07789,3.39943
Chouzé-sur-Loire,47.23673,0.12364
Chazey-sur-Ain,45.893,5.25352
Chaussin,46.96612,5.40791
Château-Renard,47.93333,2.93333
Chassieu,45.74584,4.97088
Charbuy,47.82282,3.46617
Chapet,48.96667,1.93333
Chantenay-Saint-Imbert,46.73333,3.18333
Champs-sur-Tarentaine-Marchal,45.4,2.56667
Champfleur,48.38694,0.12725
Chamboulive,45.43215,1.70441
Châlonvillars,47.64055,6.78407
Cérilly,46.61791,2.8208
Cazes-Mondenard,44.22726,1.2018
Cazères,43.20718,1.08578
Caudry,50.1249,3.41186
Caudan,47.80995,-3.34255
Capbreton,43.64238,-1.43123
Cadillac,44.63641,-0.31855
Buxy,46.71369,4.70427
Buxières-les-Mines,46.46807,2.95994
Bussac-sur-Charente,45.78333,-0.63333
Bully-les-Mines,50.4438,2.72703
Bugeat,45.59809,1.92727
Brouckerque,50.95476,2.29378
Bouvignies,50.43627,3.24361
Boutiers-Saint-Trojan,45.71297,-0.29912
Boussy-Saint-Antoine,48.69101,2.5306
Bourg-Achard,49.35322,0.81623
Bourbriac,48.47511,-3.18745
Bouray-sur-Juine,48.51981,2.30001
Boujan-sur-Libron,43.37082,3.24749
Bouffémont,49.04377,2.29796
Bornel,49.1982,2.20912
Bon-Encontre,44.186,0.67134
Boëge,46.20711,6.40428
Bierne,50.96232,2.40963
Bergholtz,47.9167,7.24651
Berck-Plage,50.40704,1.56446
Bénouville,49.24151,-0.28246
Beauvais,49.43333,2.08333
Beaune-la-Rolande,48.07124,2.4314
Beaumont-de-Lomagne,43.88303,0.98768
Beaumont,46.10403,6.12074
Beaucroissant,45.34276,5.47102
Bazancourt,49.36562,4.17051
Bassens,44.90353,-0.517
Barlin,50.45238,2.61955
Balma,43.61111,1.49944
Bâgé-la-Ville,46.31567,4.94086
Azay-sur-Cher,47.34966,0.84562
Avesnes-sur-Helpe,50.12372,3.9257
Avesnes-le-Sec,50.251,3.37768
Auzielle,43.54203,1.56589
Auvers-Saint-Georges,48.49276,2.22045
Audenge,44.68368,-1.01344
Arras,50.29301,2.78186
Aron,48.29745,-0.55862
Armbouts-Cappel,50.97682,2.35352
Argentré-du-Plessis,48.05697,-1.14601
Argentré,48.08435,-0.64106
Ardres,50.85786,1.98168
Aramon,43.89113,4.68058
Antran,46.85489,0.54141
Angres,50.40572,2.76054
Angers,47.47156,-0.55202
Andres,50.86556,1.92094
Andilly,46.2533,-1.02736
Ambleteuse,50.81041,1.60876
Aix-en-Othe,48.22391,3.73425
Ailly-sur-Somme,49.92886,2.19615
Aigues-Mortes,43.56683,4.19068
Agny,50.25914,2.76002
Achicourt,50.27429,2.75779
Mercurey,46.84035,4.71743
Bayard-sur-Marne,48.5541,5.0768
Les Grands Carmes,43.30038,5.37275
Saint-Joseph,43.34617,5.37976
Les Crottes,43.32302,5.36809
La Delorme,43.34405,5.37251
Notre-Dame Limite,43.38165,5.36269
La Chapelle-Gauthier,48.54947,2.89776
La Barasse,43.28433,5.48664
Ingwiller,48.87284,7.4798
Hussigny-Godbrange,49.49437,5.86677
Husseren-Wesserling,47.88351,6.98994
Huisseau-sur-Cosson,47.59335,1.45333
Homblières,49.85031,3.36456
Hombleux,49.73942,2.98574
Hérouvillette,49.2213,-0.24348
Haussy,50.2183,3.47683
Hardricourt,49.00779,1.89389
Ham,49.74721,3.07301
Guipavas,48.43411,-4.40197
Guînes,50.86708,1.87025
Guillac,47.91096,-2.46651
Guignen,47.92092,-1.86298
Guern,48.03044,-3.09196
Guermantes,48.85303,2.70495
Guarbecque,50.61162,2.48895
Gruson,50.59583,3.20777
Grosbliederstroff,49.15808,7.02413
Grisolles,43.8292,1.29673
Grans,43.60862,5.0629
Gouvernes,48.86007,2.69074
Gorges,47.10112,-1.30267
Gonnehem,50.56061,2.57277
Gondrin,43.88499,0.23652
Gilette,43.84976,7.16346
Gergy,46.87557,4.94527
Gérardmer,48.07346,6.87787
Gennevilliers,48.93333,2.3
Garons,43.7682,4.42849
Fromelennes,50.12333,4.85952
Fresnoy-le-Grand,49.94757,3.41841
Frasne,46.85641,6.1594
Fouquières-lès-Béthune,50.51534,2.60999
Fontenilles,43.5535,1.19142
Fontaine-le-Dun,49.81182,0.85095
Foëcy,47.17618,2.16257
Flixecourt,50.01465,2.08095
Fleury-sur-Andelle,49.36176,1.35599
Fillé,47.89861,0.12502
Feuquières-en-Vimeu,50.05982,1.60465
Féternes,46.35582,6.54829
Feigères,46.11228,6.07937
Eygalières,43.76099,4.94968
Exincourt,47.49465,6.83169
Estissac,48.2692,3.80515
Espaly-Saint-Marcel,45.0479,3.86557
Esches,49.22086,2.16595
Épinac,46.98333,4.51667
Épaignes,49.27945,0.4398
Entraigues-sur-la-Sorgue,44.0032,4.92657
Ennevelin,50.54121,3.12972
Eaunes,43.42548,1.35349
Douchy-les-Mines,50.3008,3.3927
Douchy,47.94282,3.05392
Domarin,45.58662,5.24599
Désaignes,44.99466,4.51695
Démouville,49.18001,-0.26947
Dechy,50.35,3.11667
Dannemarie,47.63034,7.11903
Damville,48.8693,1.07458
Curtin,45.64353,5.48982
Crépy-en-Valois,49.23359,2.88807
Coutiches,50.4552,3.20384
Courlon-sur-Yonne,48.33927,3.1666
Courcy,49.32361,4.00257
Courçon,46.24364,-0.81303
Courchevel,45.41538,6.63643
Conty,49.741,2.1512
Concarneau,47.87536,-3.91896
Compreignac,45.99213,1.27455
Colleret,50.25693,4.08083
Coligny,46.38252,5.34554
Coise,45.52822,6.14389
Cissé,46.64599,0.22833
Chézy-sur-Marne,48.98881,3.36786
Chaumes-en-Brie,48.66853,2.84015
Chaudes-Aigues,44.85455,3.00406
Châtillon-sur-Indre,46.98735,1.17218
Châtillon-en-Bazois,47.05464,3.65893
Château-Salins,48.81885,6.51455
Charroux,46.1444,0.40333
Chanu,48.72914,-0.67603
Chantraine,48.17157,6.43538
Champigny,48.31667,3.13333
Champcevinel,45.21582,0.72564
Chambray-lès-Tours,47.33537,0.70286
Châlette-sur-Loing,48.01337,2.73587
Chaillac,46.43382,1.29889
Chabreloche,45.879,3.69664
Chabanais,45.87565,0.71978
Cessy,46.32032,6.07477
Cerdon,47.63571,2.36277
Cazilhac,43.92379,3.70145
Cavaillon,43.83125,5.03586
Caumont-l'Éventé,49.09017,-0.80501
Castelsarrasin,44.04042,1.10666
Castelnau-de-Lévis,43.93975,2.08491
Castellane,43.84707,6.51283
Carros,43.79246,7.18745
Carnac,47.58433,-3.07872
Cajarc,44.48546,1.84261
Bussang,47.88449,6.85272
Bullion,48.62285,1.99024
Brûlon,47.9686,-0.23484
Briouze,48.69848,-0.36806
Brindas,45.72111,4.69349
Brech,47.72075,-2.99708
Brassac,43.63,2.4984
Brasles,49.0481,3.43
Branne,44.83053,-0.18663
Boyard-Ville,45.96717,-1.24289
Bourbon-Lancy,46.62214,3.76953
Boulogne-sur-Gesse,43.28825,0.64797
Boulbon,43.86232,4.69391
Bouchemaine,47.42234,-0.60888
Bosdarros,43.20996,-0.36168
Bonnes,46.60451,0.5954
Bodilis,48.52986,-4.11658
Blanzat,45.82975,3.07794
Blanquefort,44.91065,-0.63758
Bias,44.41595,0.66933
Beynat,45.12444,1.72323
Bétheny,49.28498,4.05495
Béthencourt-sur-Mer,50.07756,1.50348
Berrwiller,47.84984,7.21922
Bénesse-Maremne,43.63474,-1.36174
Belvès,44.77635,1.00721
Bazoches-les-Gallerandes,48.1654,2.04319
Bazainville,48.80435,1.66732
Bassillac,45.19086,0.81332
Ban-de-Laveline,48.24498,7.06593
Peyrat-le-Château,45.81376,1.7726
Yzernay,47.02143,-0.70353
Yvetot,49.61744,0.75814
Ydes,45.34722,2.43727
Xonrupt-Longemer,48.08223,6.92944
Wimereux,50.76963,1.61139
Wihr-au-Val,48.05196,7.20493
Warhem,50.97592,2.49303
Warcq,49.77517,4.68175
Vitré,48.12279,-1.20983
Virieu,45.48404,5.47586
Villiers-Saint-Georges,48.64998,3.40754
Villeneuve-lès-Bouloc,43.76904,1.42561
Villelongue-de-la-Salanque,42.72657,2.98219
Villefranche-sur-Saône,45.98967,4.71961
Villefranche-sur-Cher,47.3,1.76667
Vihiers,47.1458,-0.5346
Vigneux-sur-Seine,48.70291,2.41357
Vigeois,45.37934,1.51731
Verton,50.40234,1.64766
Versonnex,45.92914,5.92586
Vérines,46.19387,-0.96685
Verdun-sur-le-Doubs,46.89692,5.02127
Veneux-les-Sablons,48.37872,2.79499
Venerque,43.43405,1.44329
Vendeville,50.57693,3.0787
Velleron,43.95742,5.02936
Veigné,47.28556,0.74079
Vay,47.55459,-1.70172
Vauhallan,48.73354,2.20277
Varennes-le-Grand,46.71868,4.86872
Vaison-la-Romaine,44.23896,5.07461
Triaize,46.39265,-1.19785
Trélissac,45.19619,0.78256
Trégunc,47.85557,-3.85271
Tourlaville,49.63829,-1.56639
Toulouges,42.67077,2.83235
Toulon,43.12442,5.92836
Thorigné,46.29149,-0.25122
Thiverny,49.2518,2.43609
Tence,45.11423,4.29097
Tenay,45.91884,5.50797
Tauxigny,47.21337,0.83479
Tarare,45.89614,4.433
Suresnes,48.87143,2.22929
Sully-sur-Loire,47.76372,2.37238
Stosswihr,48.05389,7.09964
Spycker,50.96915,2.32184
Soual,43.55622,2.11677
Sénas,43.74375,5.078
Selles-sur-Cher,47.27904,1.55387
Seingbouse,49.11341,6.83186
Schirmeck,48.48313,7.22004
Savonnières,47.34769,0.54961
Saubens,43.47779,1.35446
Sarcelles,48.99739,2.37821
Salon-de-Provence,43.64229,5.09478
Saint-Rémy-lès-Chevreuse,48.70708,2.07692
Saint-Rémy-de-Provence,43.78848,4.83167
Saint-Priest-Taurion,45.88659,1.39989
Saint-Pierre-de-Varengeville,49.5024,0.93118
Saint-Pardoux-la-Rivière,45.4944,0.74588
Saint-Palais,43.32828,-1.03397
Saint-Pabu,48.56495,-4.60034
Saint-Nicolas-d'Aliermont,49.87857,1.22486
Saint-Michel-le-Cloucq,46.48482,-0.75344
Saint-Martin-le-Beau,47.35566,0.90953
Saint-Martin-d'Hères,45.1787,5.76281
Saint-Mars-du-Désert,47.3645,-1.4101
Saint-Gervais-en-Belin,47.87759,0.2177
Saint-Germain,48.25736,4.03264
Saint-Fargeau-Ponthierry,48.55713,2.5284
Saint-Étienne-de-Chigny,47.38333,0.53333
Saint-Étienne,45.43389,4.39
Sainte-Marie-de-Gosse,43.55,-0.23333
Saint-Éloy-de-Gy,47.15552,2.34267
Sainte-Agnès,43.80054,7.4615
Saint-Denis-lès-Bourg,46.20217,5.18924
Saint-Cyr-sur-le-Rhône,45.51585,4.8525
Saint-Claude,46.38679,5.86473
Saint-Bonnet-le-Château,45.42402,4.06706
Saint-Aubin-sur-Mer,49.32787,-0.38696
Saint-Aubin-du-Cormier,48.25967,-1.39983
Saint-Amans-Valtoret,43.48171,2.49074
Sainghin-en-Weppes,50.56407,2.89804
Rousset,43.48307,5.61959
Rougiers,43.39233,5.85112
Rougé,47.78291,-1.44782
Rochetaillée-sur-Saône,45.85,4.85
Rive-de-Gier,45.52755,4.61589
Rilhac-Rancon,45.89813,1.3179
Richebourg,50.58333,2.73333
Revigny-sur-Ornain,48.83016,4.98558
Renazé,47.79299,-1.05709
Reiningue,47.75215,7.23327
Quingey,47.1025,5.88312
Québriac,48.34504,-1.82735
Pulversheim,47.83753,7.30119
Préaux,49.49136,1.21583
Prades-le-Lez,43.6993,3.86504
Pornic,47.11581,-2.10331
Pontenx-les-Forges,44.24129,-1.12096
Pont-de-Salars,44.28134,2.72743
Pont-Aven,47.85536,-3.74799
Pomponne,48.8813,2.68232
Polignac,45.0709,3.86031
Poix-de-Picardie,49.78333,1.98333
Pleurtuit,48.57939,-2.05984
Pleumeur-Gautier,48.80234,-3.15737
Plessala,48.27642,-2.61876
Pîtres,49.31667,1.23333
Pinon,49.48916,3.44703
Pfastatt,47.76915,7.30295
Pézilla-la-Rivière,42.69488,2.77018
Peyrilhac,45.95067,1.13403
Peyriac-de-Mer,43.08715,2.95725
Perros-Guirec,48.81411,-3.4437
Parigné-le-Pôlin,47.85041,0.10783
Outarville,48.21393,2.02198
Oursbelille,43.28688,0.03698
Ouistreham,49.27566,-0.2591
Ottrott,48.45642,7.42556
Oradour-sur-Glane,45.9333,1.03078
Oberhaslach,48.55039,7.33213
Novalaise,45.5948,5.77767
Nieul-sur-Mer,46.20378,-1.1678
Neuilly-Saint-Front,49.17012,3.26393
Nercillac,45.71536,-0.24615
Navarrenx,43.3217,-0.75968
Nanterre,48.89198,2.20675
Mussig,48.22993,7.51963
Murviel-lès-Béziers,43.43333,3.13333
Mulsanne,47.91151,0.24826
Morsang-sur-Orge,48.66181,2.35338
Morestel,45.679,5.46479
Morcenx,44.03456,-0.91591
Mont-Saxonnex,46.0508,6.47429
Montrevel-en-Bresse,46.33527,5.12269
Montreuil,48.86415,2.44322
Montrabé,43.64477,1.52384
Montigny-le-Bretonneux,48.76636,2.03405
Montignac,45.06598,1.16081
Montgaillard,42.93539,1.63351
Monteux,44.03618,4.9963
Montauroux,43.61823,6.76528
Monbazillac,44.79386,0.49148
Moissy-Cramayel,48.62605,2.60125
Modane,45.20032,6.66871
Misérieux,45.97433,4.8134
Miniac-Morvan,48.51425,-1.89976
Mer,47.70555,1.50621
Les Martres-d'Artière,45.83333,3.26667
Marseillan,43.35674,3.52804
Marcheprime,44.69242,-0.85479
Mantes-la-Ville,48.97374,1.70253
Manom,49.37092,6.18345
Maing,50.30791,3.48447
Loué,47.99545,-0.15372
Longchamp,47.25973,5.28694
Locquémeau,48.72409,-3.56374
Lisle-sur-Tarn,43.85347,1.80983
Limoges,45.83362,1.24759
Limas,45.97558,4.7055
L'Haÿ-les-Roses,48.77935,2.33729
Lézan,44.01272,4.05053
Lexy,49.49996,5.72985
Le Tréport,50.05979,1.37583
Le Tallud,46.63068,-0.29759
Lestelle-Bétharram,43.13035,-0.2095
Les Pavillons-sous-Bois,48.90683,2.50648
Les Olives,43.32393,5.4584
Le Soler,42.68185,2.79305
Les Noës-près-Troyes,48.30358,4.04552
Les Houches,45.89267,6.80637
Les Hautes-Rivières,49.88595,4.84186
Les Chères,45.8896,4.74261
Le Porge,44.87307,-1.09251
Le Pallet,47.13842,-1.33609
Lens,50.43302,2.82791
Gond-Pontouvre,45.68333,0.16667
Lédignan,43.98857,4.10683
Le Coteau,46.01919,4.0923
Le Castellet,43.20291,5.77657
Lauterbourg,48.97515,8.17846
La Seyne-sur-Mer,43.10322,5.87816
La Salvetat-Peyralès,44.21984,2.20259
Lapoutroie,48.15398,7.16714
Lanvéoc,48.28799,-4.46277
La Motte-d'Aveillans,44.96015,5.74409
La Millère,43.28128,5.49804
La Loupe,48.4732,1.01585
Laissac,44.38097,2.82271
La Gaude,43.72209,7.15296
La Frette-sur-Seine,48.98057,2.17866
La Forêt-Fouesnant,47.90884,-3.97911
La Flamengrie,50.00175,3.92081
Balagny-sur-Thérain,49.29605,2.33645
Baixas,42.75005,2.80911
Bailly-Carrois,48.58029,2.99047
Baillet-en-France,49.06187,2.2988
Bagnols-sur-Cèze,44.16259,4.61974
Bagnères-de-Bigorre,43.06497,0.14876
Ay-sur-Moselle,49.24326,6.20627
Auxon-Dessous,47.3,5.95
Auberives-sur-Varèze,45.4208,4.81914
Aubagne,43.29276,5.57067
Arradon,47.62616,-2.82288
Anglet,43.48921,-1.51921
Ambrières-les-Vallées,48.40214,-0.63108
Ambès,45.01127,-0.53219
Ambérieu-en-Bugey,45.95932,5.3516
Altkirch,47.62417,7.23954
Ajain,46.20707,1.99711
Ailly-sur-Noye,49.75707,2.36367
Ableiges,49.08932,1.98154
Abilly,46.93333,0.73333
Lyon 04,45.77507,4.82712
Bourgoin-Jallieu,45.58611,5.27361
Le Bois-d'Oingt,45.91718,4.58259
Marseille Roucas-Blanc,43.27652,5.36519
Opéra,43.29401,5.3761
Les Arnavaux,43.33506,5.37969
Marne La Vallée,48.83584,2.64241
Yvré-le-Pôlin,47.81953,0.15253
Wimille,50.76418,1.63137
Wignehies,50.0155,4.00913
Wattignies,50.58639,3.04394
Vred,50.39455,3.23029
Volvic,45.87196,3.03832
Vœuil-et-Giget,45.58333,0.15
Villevocance,45.22481,4.58827
Villers-Pol,50.2846,3.61449
Villeneuve-d'Olmes,42.90767,1.82109
Villeneuve,43.89421,5.86272
Villedieu-les-Poêles,48.83333,-1.21667
Villecroze,43.58223,6.27587
Villar-Saint-Pancrace,44.87318,6.62669
Vienne,45.52569,4.87484
Vias,43.312,3.4185
Vezin-le-Coquet,48.11897,-1.7563
Versailles,48.80359,2.13424
Vendin-lès-Béthune,50.54012,2.60043
Vaux-sur-Seine,49.01271,1.96942
Vaux-en-Bugey,45.92671,5.35141
Vaulnaveys-le-Haut,45.12524,5.81723
Turckheim,48.08748,7.27707
Trémuson,48.52399,-2.84962
Trémery,49.2461,6.22369
Trans-en-Provence,43.50326,6.48641
Tournon-sur-Rhône,45.06667,4.83333
Thil,49.473,5.90821
Terrasson-Lavilledieu,45.13011,1.30136
Tennie,48.10765,-0.07668
Taulé,48.60367,-3.90036
Tartas,43.83248,-0.80895
Taluyers,45.63973,4.72203
Talensac,48.10926,-1.92723
Tacoignières,48.83619,1.67501
Soyaux,45.64052,0.19752
Soustons,43.75165,-1.32977
Sorbiers,45.49111,4.44163
Sonnaz,45.61765,5.91505
Simiane-Collongue,43.43067,5.43454
Simandres,45.61955,4.87314
Seraincourt,49.03573,1.86703
Sequedin,50.62575,2.98276
Saône,47.22311,6.11682
Salviac,44.68133,1.26471
Sallertaine,46.85963,-1.95709
Salins-les-Bains,46.94663,5.87763
Saint-Vincent-sur-Graon,46.51723,-1.38956
Saint-Sulpice-de-Pommeray,47.6,1.26667
Saint-Savinien,45.8782,-0.68015
Saint-Satur,47.33914,2.83734
Saint-Quentin-en-Mauges,47.2913,-0.91191
Saint-Prouant,46.75765,-0.95637
Saint-Pierre-du-Vauvray,49.23208,1.22125
Saint-Paterne,48.41654,0.11108
Saint-Pargoire,43.52847,3.51972
Saint-Pair-sur-Mer,48.81455,-1.56761
Saint-Même-le-Tenu,47.02089,-1.79409
Saint-Médard-sur-Ille,48.27265,-1.65989
Saint-Mathieu-de-Tréviers,43.76862,3.85773
Saint-Laurent-sur-Saône,46.30532,4.84119
Saint-Just-en-Chaussée,49.50503,2.43285
Saint-Jean-du-Gard,44.10505,3.88584
Saint-Jean-des-Champs,48.828,-1.46487
Saint-Jean-des-Baisants,49.09371,-0.97289
Saint-Jean-de-Sauves,46.84065,0.09224
Saint-Jean-de-Gonville,46.21298,5.95047
Saint-Hippolyte,45.91857,-0.89289
Saint-Gervais-d'Auvergne,46.02916,2.81901
Saint-Germain-du-Plain,46.69938,4.9851
Saint-Georges-de-Luzençon,44.06476,2.98545
Sainte-Pazanne,47.10355,-1.81045
Sainte-Marguerite-sur-Duclair,49.50852,0.84362
Sainte-Lizaigne,47.00695,2.02266
Saint-Didier-en-Velay,45.30265,4.27514
Saint-Denis-sur-Sarthon,48.4532,-0.0472
Saint-Clément-de-la-Place,47.52623,-0.74668
Saint-Ciers-sur-Gironde,45.29097,-0.61075
Saint-Christophe-du-Bois,47.02911,-0.94518
Saint-Bonnet-les-Oules,45.54946,4.32522
Saint-Aubin-sur-Scie,49.87162,1.06823
Rurange-lès-Thionville,49.27599,6.23184
Rots,49.21235,-0.47319
Rothau,48.45687,7.20772
Rixheim,47.7497,7.40203
Riez,43.8181,6.09268
Rieux-Minervois,43.28221,2.58691
Renage,45.33346,5.48881
Remoulins,43.93965,4.56602
Reims,49.26526,4.02853
Régusse,43.6554,6.13186
Rauzan,44.77813,-0.12506
Rai,48.75057,0.58167
Quincy-sous-Sénart,48.67294,2.53419
Pruniers-en-Sologne,47.31667,1.66667
Préchac,44.39968,-0.35354
Pont-Saint-Martin,47.12421,-1.58476
Pont-de-Roide,47.38738,6.7684
Pompey,48.76876,6.12639
Plouasne,48.30188,-2.00836
Plénée-Jugon,48.36451,-2.40015
Pleaux,45.13479,2.22652
Plaisir,48.82319,1.9541
Pithiviers-le-Vieil,48.16313,2.20922
Pinsaguel,43.5104,1.38831
Piennes,49.30964,5.78009
Pfaffenhoffen,48.8422,7.60714
Peyrins,45.09331,5.04513
Peymeinade,43.64244,6.87583
Pérols,43.5647,3.95034
Pérignat-lès-Sarliève,45.73657,3.1396
Peillonnex,46.12861,6.37715
Pechbonnieu,43.70403,1.46654
Ornaisons,43.18093,2.83724
Orliénas,45.65886,4.71832
Noyal-Muzillac,47.59183,-2.45718
Noirétable,45.81671,3.76247
Niévroz,45.82576,5.06108
Neuvy-sur-Barangeon,47.31495,2.25343
Neuvy-Saint-Sépulchre,46.59781,1.80601
Neuvic,45.38134,2.27115
Nanteuil-le-Haudouin,49.14082,2.81142
Morzine,46.18149,6.70664
Morhange,48.92359,6.64163
Mordelles,48.07509,-1.84591
Montsoult,49.06942,2.31966
Montrichard,47.3431,1.18653
Montpeyroux,43.69565,3.50532
Montigny-en-Gohelle,50.4254,2.93902
Montcy-Notre-Dame,49.77507,4.74245
Montbrison,45.60752,4.06525
Montady,43.33539,3.12725
Monnaie,47.50162,0.78872
Moidieu,45.5168,5.00749
Meursac,45.64978,-0.80953
Meulan-en-Yvelines,49.00768,1.90602
Mesquer,47.39951,-2.46035
Méry-sur-Oise,49.05876,2.19113
Merdrignac,48.19356,-2.41501
Marquise,50.81294,1.70786
Marigny,49.09952,-1.24179
Margaux,45.04144,-0.67652
Marcq-en-Barœul,50.66667,3.08333
Marciac,43.52404,0.16102
Marboué,48.11377,1.3321
Mandres-les-Roses,48.70198,2.54662
Malijai,44.046,6.03041
Magalas,43.47158,3.22249
Lys-lez-Lannoy,50.66667,3.21667
Lunel,43.67778,4.13611
Lumbres,50.70693,2.12081
Louvie-Juzon,43.08646,-0.41928
Lorient,47.74817,-3.37177
Longchaumois,46.46228,5.93052
L'Isle-d'Abeau,45.6196,5.22466
Limoux,43.05487,2.22173
Limerzel,47.63646,-2.35427
Liffré,48.21371,-1.50898
Le Theil-de-Bretagne,47.91994,-1.42973
Lespinasse,43.71206,1.38462
Les Moutiers-en-Retz,47.06375,-1.999
Le Plessis-Trévise,48.81074,2.57363
Le Perray-en-Yvelines,48.69441,1.85643
Le Pêchereau,46.57677,1.54743
Lentigny,45.99391,3.97918
Le Nouvion-en-Thiérache,50.01625,3.78509
Lempdes,45.77097,3.19356
Le Mas-d'Agenais,44.41108,0.21739
Le Gua,45.72628,-0.944
Legé,46.88523,-1.59876
La Verrie,46.96076,-0.99522
Lautrec,43.7062,2.13834
La Tour-du-Pin,45.566,5.44487
Lassay-les-Châteaux,48.43835,-0.49758
La Romagne,47.0611,-1.02167
La Rochette,45.45758,6.11356
La Queue-en-Brie,48.7852,2.58112
Lantic,48.6059,-2.88249
Langlade,43.80472,4.24964
Landemont,47.26536,-1.23989
Lamothe-Montravel,44.85165,0.02549
Lamagistère,44.12498,0.82353
La Haye-Malherbe,49.22553,1.06774
La Guyonnière,46.96476,-1.25059
La Fouillouse,45.50462,4.31524
La Fouillade,44.23121,2.04158
La Clusaz,45.90675,6.43445
La Chaize-le-Vicomte,46.67277,-1.29234
Labastidette,43.46106,1.24586
Jumilhac-le-Grand,45.4945,1.06398
Juigné,47.71878,-0.39405
Jonzieux,45.31355,4.36158
Jonchery-sur-Vesle,49.28952,3.81345
Hourtin,45.18619,-1.05789
Hières-sur-Amby,45.79654,5.29333
Hettange-Grande,49.4065,6.15233
Hendaye,43.35809,-1.7744
Yutz,49.35571,6.1926
Hauteville-lès-Dijon,47.36602,4.99375
Hardinghen,50.80414,1.82122
Habsheim,47.72975,7.41801
Guémar,48.18869,7.39706
Griesheim-sur-Souffel,48.63591,7.66923
Gray-la-Ville,47.43932,5.57252
Gorbio,43.78678,7.44375
Galluis,48.79657,1.79414
Gaillac,43.9016,1.89686
Fos-sur-Mer,43.43774,4.94457
Fort-Mardyck,51.02899,2.30724
